time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],altitude [km],downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_abs [m/s]
15.56,-5.623640705408509,-0.8806386332966545,652.4972245401705,5.833168970000901,0.9134498839141736,-10.78113550482572,0.6524972245401705,0.005692175259598225,5.833168970000901,0.9134498839141736,-10.78113550482572,12.2919946996579
15.57,-5.506981590662227,-0.8623703034453238,652.2784613574293,5.832734315441314,0.913381818826562,-10.78113550482572,0.6522784613574293,0.005574094435884367,5.832734315441314,0.913381818826562,-10.78113550482572,12.291783382198993
15.58,-5.39033117134757,-0.8441033352622476,652.0596354029747,5.832299422717546,0.9133137164434347,-10.78113550482572,0.6520596354029746,0.005456022413572191,5.832299422717546,0.9133137164434347,-10.78113550482572,12.291571961075153
15.59,-5.273689452207538,-0.8258377294901598,651.8407477967235,5.831864293890811,0.9132455770875695,-10.78113550482572,0.6518407477967235,0.005337959197462501,5.831864293890811,0.9132455770875695,-10.78113550482572,12.291360437308896
15.6,-5.157056437944255,-0.8075734868653929,651.6217996396781,5.831428930986825,0.913177401076185,-10.78113550482572,0.6516217996396781,0.0052199047923147225,5.831428930986825,0.913177401076185,-10.78113550482572,12.291148811905263
15.610000000000001,-5.040432133219672,-0.7893106081179896,651.4027920142356,5.830993335996383,0.9131091887210313,-10.78113550482572,0.6514027920142357,0.005101859202847625,5.830993335996383,0.9131091887210313,-10.78113550482572,12.290937085852109
15.620000000000001,-4.923816542656267,-0.7710490939718105,651.1837259844913,5.830557510875913,0.913040940328477,-10.78113550482572,0.6511837259844913,0.004983822433740018,5.830557510875913,0.913040940328477,-10.78113550482572,12.290725260120379
15.63,-4.807209670837716,-0.7527889451446398,650.9646025965368,5.830121457548031,0.9129726561995956,-10.78113550482572,0.6509646025965368,0.004865794489631436,5.830121457548031,0.9129726561995956,-10.78113550482572,12.290513335664375
15.64,-4.690611522309577,-0.7345301623482928,650.7454228787558,5.82968517790208,0.9129043366302505,-10.78113550482572,0.6507454228787558,0.004747775375122835,5.82968517790208,0.9129043366302505,-10.78113550482572,12.29030131342203
15.65,-4.574022101579937,-0.7162727462887177,650.5261878421135,5.829248673794675,0.9128359819111797,-10.78113550482572,0.6505261878421135,0.004629765094777242,5.829248673794675,0.9128359819111797,-10.78113550482572,12.290089194315168
15.66,-4.457441413120072,-0.6980166976660968,650.3068984804414,5.828811947050223,0.9127675923280776,-10.78113550482572,0.6503068984804414,0.0045117636531204226,5.828811947050223,0.9127675923280776,-10.78113550482572,12.289876979249774
15.67,-4.3408694613650765,-0.6797620171749482,650.0875557707208,5.828374999461442,0.9126991681616765,-10.78113550482572,0.6500875557707207,0.004393771054641523,5.828374999461442,0.9126991681616765,-10.78113550482572,12.289664669116236
15.68,-4.224306250714502,-0.6615087055042231,649.8681606733569,5.827937832789879,0.9126307096878274,-10.78113550482572,0.649868160673357,0.00427578730379371,5.827937832789879,0.9126307096878274,-10.78113550482572,12.289452264789617
15.69,-4.107751785532969,-0.6432567633374028,649.6487141324537,5.8275004487664095,0.9125622171775781,-10.78113550482572,0.6496487141324537,0.004157812404994795,5.8275004487664095,0.9125622171775781,-10.78113550482572,12.289239767129882
15.700000000000001,-3.991206070150779,-0.625006191352594,649.4292170760813,5.827062849091735,0.9124936908972513,-10.78113550482572,0.6494292170760813,0.004039846362627854,5.827062849091735,0.9124936908972513,-10.78113550482572,12.28902717698216
15.71,-3.874669108864513,-0.6067569902226233,649.2096704165408,5.826625035436875,0.9124251311085215,-10.78113550482572,0.6492096704165408,0.003921889181041828,5.826625035436875,0.9124251311085215,-10.78113550482572,12.288814495176982
15.72,-3.7581409059376143,-0.5885091606151286,648.9900750506242,5.826187009443642,0.91235653806849,-10.78113550482572,0.6489900750506242,0.003803940864552118,5.826187009443642,0.91235653806849,-10.78113550482572,12.288601722530515
15.73,-3.641621465600975,-0.5702627031926492,648.7704318598711,5.825748772725123,0.9122879120297592,-10.78113550482572,0.6487704318598712,0.0036860014174411792,5.825748772725123,0.9122879120297592,-10.78113550482572,12.288388859844794
15.74,-3.5251107920535016,-0.5520176186127169,648.5507417108203,5.825310326866141,0.912219253240506,-10.78113550482572,0.6485507417108203,0.0035680708439590884,5.825310326866141,0.912219253240506,-10.78113550482572,12.288175907907963
15.75,-3.4086088894626814,-0.533773907527943,648.3310054552587,5.824871673423718,0.9121505619445535,-10.78113550482572,0.6483310054552587,0.003450149148324122,5.824871673423718,0.9121505619445535,-10.78113550482572,12.287962867494494
15.76,-3.2921157619651265,-0.5155315705861033,648.1112239304651,5.824432813927527,0.912081838381442,-10.78113550482572,0.6481112239304652,0.0033322363347233043,5.824432813927527,0.912081838381442,-10.78113550482572,12.287749739365411
15.77,-3.175631413667123,-0.4972906084302251,647.8913979594519,5.823993749880338,0.9120130827864988,-10.78113550482572,0.6478913979594518,0.0032143324073129636,5.823993749880338,0.9120130827864988,-10.78113550482572,12.287536524268512
15.780000000000001,-3.0591558486451604,-0.4790510216986698,647.671528351201,5.823554482758455,0.9119442953909074,-10.78113550482572,0.647671528351201,0.0030964373702192707,5.823554482758455,0.9119442953909074,-10.78113550482572,12.287323222938584
15.790000000000001,-2.9426890709464595,-0.46081281102521504,647.4516159008966,5.823115014012149,0.9118754764217739,-10.78113550482572,0.6474516159008966,0.0029785512275387668,5.823115014012149,0.9118754764217739,-10.78113550482572,12.28710983609762
15.8,-2.826231084589488,-0.4425759770391359,647.2316613901563,5.822675345066088,0.9118066261021953,-10.78113550482572,0.6472316613901563,0.0028606739833388945,5.822675345066088,0.9118066261021953,-10.78113550482572,12.286896364455025
15.81,-2.709781893564465,-0.42434052036528447,647.0116655872552,5.822235477319748,0.911737744651324,-10.78113550482572,0.6470116655872552,0.0027428056416585003,5.822235477319748,0.911737744651324,-10.78113550482572,12.286682808707821
15.82,-2.5933415018338692,-0.406106441624168,646.7916292473493,5.821795412147832,0.9116688322844323,-10.78113550482572,0.6467916292473493,0.0026249462065083525,5.821795412147832,0.9116688322844323,-10.78113550482572,12.286469169540863
15.83,-2.47690991333292,-0.38787374143202547,646.5715531126937,5.821355150900672,0.9115998892129769,-10.78113550482572,0.6465715531126937,0.0025070956818716295,5.821355150900672,0.9115998892129769,-10.78113550482572,12.28625544762702
15.84,-2.360487131970068,-0.36964242040090406,646.3514379128577,5.820914694904628,0.9115309156446602,-10.78113550482572,0.6463514379128578,0.002389254071704413,5.820914694904628,0.9115309156446602,-10.78113550482572,12.286041643627389
15.85,-2.2440731616274703,-0.351412479138733,646.1312843649379,5.820474045462487,0.911461911783493,-10.78113550482572,0.6461312843649378,0.0022714213799361715,5.820474045462487,0.911461911783493,-10.78113550482572,12.285827758191475
15.860000000000001,-2.1276680061614517,-0.3331839182493972,645.9110931737648,5.820033203853844,0.9113928778298546,-10.78113550482572,0.6459110931737648,0.0021535976104702266,5.820033203853844,0.9113928778298546,-10.78113550482572,12.285613791957402
15.870000000000001,-2.0112716694029737,-0.31495673833280885,645.6908650321097,5.819592171335485,0.9113238139805525,-10.78113550482572,0.6456908650321097,0.0020357827671842266,5.819592171335485,0.9113238139805525,-10.78113550482572,12.285399745552079
15.88,-1.8948841551580822,-0.29673093998497896,645.4706006208861,5.819150949141763,0.9112547204288813,-10.78113550482572,0.6454706006208861,0.0019179768539306014,5.819150949141763,0.9112547204288813,-10.78113550482572,12.285185619591392
15.89,-1.7785054672083518,-0.2785065237980863,645.2503006093475,5.818709538484969,0.9111855973646806,-10.78113550482572,0.6452503006093475,0.0018001798745370119,5.818709538484969,0.9111855973646806,-10.78113550482572,12.284971414680399
15.9,-1.6621356093113264,-0.2602834903605464,645.029965655284,5.81826794055569,0.9111164449743915,-10.78113550482572,0.6450299656552839,0.0016823918328067937,5.81826794055569,0.9111164449743915,-10.78113550482572,12.284757131413492
15.91,-1.5457745852009468,-0.2420618402570789,644.8095964052142,5.8178261565231715,0.9110472634411125,-10.78113550482572,0.6448095964052142,0.0015646127325193936,5.8178261565231715,0.9110472634411125,-10.78113550482572,12.284542770374584
15.92,-1.429422398587976,-0.22384157406877378,644.5891934945745,5.817384187535666,0.9109780529446557,-10.78113550482572,0.6445891934945746,0.0014468425774307962,5.817384187535666,0.9109780529446557,-10.78113550482572,12.284328332137274
15.93,-1.3130790531604162,-0.20562269237315664,644.3687575479047,5.816942034720784,0.9109088136615998,-10.78113550482572,0.6443687575479047,0.001329081371273949,5.816942034720784,0.9109088136615998,-10.78113550482572,12.284113817265032
15.94,-1.1967445525839153,-0.18740519574425274,644.1482891790328,5.816499699185828,0.9108395457653441,-10.78113550482572,0.6441482891790328,0.0012113291177591734,5.816499699185828,0.9108395457653441,-10.78113550482572,12.28389922631135
15.950000000000001,-1.080418900502173,-0.16918908475265015,643.9277889912535,5.816057182018136,0.9107702494261609,-10.78113550482572,0.6439277889912535,0.0010935858205745736,5.816057182018136,0.9107702494261609,-10.78113550482572,12.28368455981992
15.96,-0.9641021005373338,-0.15097435996556177,643.7072575775065,5.815614484285405,0.9107009248112471,-10.78113550482572,0.6437072575775066,9.758514833864373E-4,5.815614484285405,0.9107009248112471,-10.78113550482572,12.283469818324788
15.97,-0.8477941562903799,-0.1327610219468862,643.4866955205513,5.815171607036021,0.9106315720847757,-10.78113550482572,0.6434866955205513,8.581261098396312E-4,5.815171607036021,0.9106315720847757,-10.78113550482572,12.283255002350526
15.98,-0.7314950713415128,-0.11454907125726801,643.2661033931377,5.814728551299373,0.9105621914079446,-10.78113550482572,0.6432661033931377,7.404097035579879E-4,5.814728551299373,0.9105621914079446,-10.78113550482572,12.283040112412378
15.99,-0.6152048492505294,-0.09633850845415652,643.0454817581755,5.814285318086174,0.9104927829390275,-10.78113550482572,0.6430454817581754,6.227022681446875E-4,5.814285318086174,0.9104927829390275,-10.78113550482572,12.28282514901642
16.0,-0.49892349355719284,-0.07812933409186393,642.8248311689005,5.813841908388766,0.9104233468334205,-10.78113550482572,0.6428248311689004,5.050038071826314E-4,5.813841908388766,0.9104233468334205,-10.78113550482572,12.282610112659713
16.01,-0.38265100778159766,-0.05992154872162227,642.6041521690373,5.813398323181424,0.9103538832436915,-10.78113550482572,0.6426041521690373,3.873143242348133E-4,5.813398323181424,0.9103538832436915,-10.78113550482572,12.28239500383045
16.02,-0.2663873954245275,-0.04171515289163967,642.3834452929611,5.812954563420662,0.9102843923196262,-10.78113550482572,0.6423834452929612,2.696338228446803E-4,5.812954563420662,0.9102843923196262,-10.78113550482572,12.28217982300811
16.03,-0.15013265996780759,-0.023510147147155422,642.1627110658546,5.812510630045518,0.9102148742082742,-10.78113550482572,0.6421627110658547,1.519623065364903E-4,5.812510630045518,0.9102148742082742,-10.78113550482572,12.281964570663598
16.04,-0.03388680487465172,-0.0053065320304942825,641.9419500038651,5.812066523977854,0.9101453290539954,-10.78113550482572,0.6419419500038651,3.429977881566267E-5,5.812066523977854,0.9101453290539954,-10.78113550482572,12.28174924725939
16.05,0.0823501664099975,0.012895691918880108,641.7211626142558,5.811622246122635,0.9100757569985034,-10.78113550482572,0.6417211626142558,8.335375683087686E-5,5.811622246122635,0.9100757569985034,-10.78113550482572,12.281533853249668
16.06,0.1985782504591332,0.03109652416431281,641.5003493955571,5.811177797368212,0.9100061581809101,-10.78113550482572,0.6415003493955571,2.0099829693435696E-4,5.811177797368212,0.9100061581809101,-10.78113550482572,12.281318389080473
16.07,0.3147974438633548,0.04929596417190594,641.2795108377145,5.810733178586599,0.9099365327377695,-10.78113550482572,0.6412795108377145,3.186338380438271E-4,5.810733178586599,0.9099365327377695,-10.78113550482572,12.281102855189827
16.080000000000002,0.431007743230544,0.06749401141046792,641.0586474222347,5.810288390633742,0.9098668808031191,-10.78113550482572,0.6410586474222347,4.3626037672582984E-4,5.810288390633742,0.9098668808031191,-10.78113550482572,12.280887252007869
16.09,0.5472091451855456,0.0856906653514636,640.837759622328,5.809843434349792,0.9097972025085229,-10.78113550482572,0.640837759622328,5.538779095640772E-4,5.809843434349792,0.9097972025085229,-10.78113550482572,12.280671579956996
16.1,0.6634016463698553,0.10388592546896512,640.6168479030495,5.80939831055936,0.9097274979831117,-10.78113550482572,0.6406168479030495,6.714864331591354E-4,5.80939831055936,0.9097274979831117,-10.78113550482572,12.280455839451982
16.11,0.7795852434413099,0.12207979123960384,640.3959127214373,5.808953020071785,0.9096577673536245,-10.78113550482572,0.6403959127214374,7.890859441281107E-4,5.808953020071785,0.9096577673536245,-10.78113550482572,12.280240030900114
16.12,0.8957599330737852,0.14027226214252253,640.1749545266499,5.808507563681379,0.9095880107444473,-10.78113550482572,0.64017495452665,9.066764391043437E-4,5.808507563681379,0.9095880107444473,-10.78113550482572,12.280024154701307
16.13,1.011925711956898,0.1584633376593291,639.9539737600978,5.808061942167688,0.9095182282776536,-10.78113550482572,0.6399539737600979,0.0010242579147371085,5.808061942167688,0.9095182282776536,-10.78113550482572,12.279808211248243
16.14,1.128082576795714,0.17665301727405053,639.7329708555782,5.807616156295729,0.9094484200730419,-10.78113550482572,0.6397329708555782,0.001141830367691315,5.807616156295729,0.9094484200730419,-10.78113550482572,12.279592200926473
16.15,1.244230524310457,0.19484130047308754,639.5119462394022,5.8071702068162345,0.9093785862481741,-10.78113550482572,0.6395119462394022,0.0012593937946472177,5.8071702068162345,0.9093785862481741,-10.78113550482572,12.279376124114554
16.16,1.3603695512362293,0.2130281867451707,639.2909003305233,5.806724094465897,0.9093087269184129,-10.78113550482572,0.6392909003305233,0.0013769481923001298,5.806724094465897,0.9093087269184129,-10.78113550482572,12.279159981184158
16.17,1.4764996543227287,0.23121367558131656,639.0698335406624,5.806277819967597,0.9092388421969582,-10.78113550482572,0.6390698335406625,0.001494493557360138,5.806277819967597,0.9092388421969582,-10.78113550482572,12.278943772500185
16.18,1.5926208303339788,0.24939776647478462,638.8487462744323,5.805831384030636,0.909168932194884,-10.78113550482572,0.6388487462744323,0.0016120298865518292,5.805831384030636,0.909168932194884,-10.78113550482572,12.278727498420885
16.19,1.7087330760480581,0.2675804589210354,638.6276389294569,5.805384787350964,0.909098997021173,-10.78113550482572,0.638627638929457,0.0017295571766140173,5.805384787350964,0.909098997021173,-10.78113550482572,12.278511159297963
